district_name,vilname,schcd,schname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
MAMIT,PUKZING VENGTHAR,15010200301,PUKZING VENGTHAR UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796431,70,9,2006,5,8,2,0,0,0,2,9,2,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,0,0,0,0,,,,8575934511,,,,,,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,23,31,84,92,44,72,1,2006,0,2,0,0,0,10,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,2,7,5,3,0,0,0,0,0,0,0,0,3,1,4,0,4,0,0,0,0,4,0,3,1
MAMIT,PUKZING VENGTHAR,15010200302,GOVT. PUKZING VENGTHAR P/S,Department of Education,1,1,1,Primary,Rural,3,796431,60,10,1996,1,4,2,0,0,0,2,9,2,1,6,3,0,0,0,0,0,0,0,0,0,2,1,2,25,98,98,98,,,,,,0,0,0,0,,,,8014226223,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,31,65,92,44,80,1,1996,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,19,12,8,7,9,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,2,1,0
MAMIT,PUKZING,15010200401,GOVT. PUKZING P/S,Department of Education,1,1,1,Primary,Rural,3,796431,60,0,1915,1,4,2,0,0,0,2,9,2,0,6,5,0,0,0,0,0,0,0,0,0,1,3,0,25,98,98,98,,,,,,0,0,0,0,,0389,2906502,8575993314,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,34,56,92,42,80,1,1960,0,2,0,0,999,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,11,8,6,9,7,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,4,1,3,0
MAMIT,PUKZING,15010200402,GOVT. PUKZING M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,60,0,1975,5,8,2,0,0,0,2,9,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,0,0,0,0,,0389,296502,9856990276,,,,,,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,23,34,54,92,42,80,1,1978,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,3,7,1,1,8,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,1,3,0
MAMIT,PUKZING,15010200403,PUKZING RMSA SECONDARY SCHOOL,RMSA                                                                       ,14,8,1,Secondary Only,Rural,3,796431,0,0,2012,9,10,9,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9774781673,,,8732079551,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,20,43,92,25,42,1,,,2,0,0,0,0,0,,,,,,,,,2,0,2012,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,4,2,6,0,0,6,0,0,0,6,0,6,0
MAMIT,CHHIPPUI,15010200501,GOVT. CHHIPPUI P/S-I,Department of Education,1,1,1,Primary,Rural,3,796431,10,32,1947,1,4,2,0,0,0,2,9,2,1,5,5,0,0,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,0,0,0,0,,,,9856439422,,,9856524708,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,63,84,92,47,83,1,1950,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,5,6,3,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,2,1,0
MAMIT,CHHIPPUI,15010200502,GOVT. CHHIPPUI P/S-II,Department of Education,1,1,1,Primary,Rural,3,796431,10,34,1987,1,4,2,0,0,0,2,9,2,2,3,5,0,0,0,0,0,0,0,0,0,1,1,0,25,98,98,98,,,,,,0,0,0,0,,,,,,,8014621859,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,63,72,92,47,81,1,1990,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,4,7,0,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,1,1,0
MAMIT,CHHIPPUI,15010200503,CHHIPPUI UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796431,10,32,2008,5,8,2,0,0,0,2,9,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,2,25,98,98,98,,,,,,0,0,0,0,,,,9856626930,,,9856998684,,,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,23,65,67,92,47,87,1,2008,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,0,2,4,0,0,0,0,0,0,0,0,2,5,7,0,7,0,0,0,0,7,0,6,1
MAMIT,CHHIPPUI,15010200504,GOVT. T.M. CHHIPPUI M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,10,34,1960,5,8,2,0,0,0,2,9,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,0,0,0,0,,,,8014227894,,,,,,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,2,0,0,23,64,81,92,47,93,1,1960,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8,10,9,11,6,7,0,0,0,0,0,0,0,0,6,4,10,0,10,0,0,0,0,10,5,3,2
MAMIT,CHHIPPUI,15010200506,CHHIPPUI HIGH SCHOOL (ADHOC AIDED),ADHOC AIDED                                                                ,18,8,1,Secondary Only,Rural,3,796431,,,1992,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9615715849,,,8014343112,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,38,53,92,28,46,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1993,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,10,0,0,0,0,4,4,8,0,0,8,0,0,0,8,0,8,0
MAMIT,LALLEN,15010200601,GOVT. LALLEN P/S,Department of Education,1,1,1,Primary,Rural,3,796431,15,29,1952,1,4,2,0,0,0,2,9,2,2,6,6,0,0,0,0,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,0,0,0,0,,,,8575186999,,,9856859496,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,62,14,92,96,15,1,1953,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,8,13,4,5,3,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,3,0,0
MAMIT,LALLEN,15010200602,GOVT. LALLEN M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,15,29,1970,5,8,2,0,0,0,2,9,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,2,25,98,98,98,,,,,,0,0,0,0,,,,8014595055,,,,,,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,2,0,0,23,62,24,92,46,8,1,1970,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,4,4,4,4,0,0,0,0,0,0,0,0,7,1,8,0,8,0,0,0,0,8,1,4,3
MAMIT,LALLEN,15010200604,GOVT. LALLEN HIGH SCHOOL,Department of Education,1,8,1,Secondary Only,Rural,3,796431,,,1988,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8575161213,,,9856998941,,,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,37,21,92,27,39,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1988,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,2,0,0,0,0,4,3,7,0,0,7,0,0,0,7,4,3,0
MAMIT,LALLEN,15010200605,PRESBYTERIAN ENGLISH SCHOOL LALLEN (Pvt),Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796431,0,0,2004,1,8,2,0,0,0,2,5,2,0,2,1,0,0,0,0,0,0,0,0,4,0,4,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,0,0,,,,,,,1,2013,,2,0,0,1,1,0,,,,,,,,,0,0,,,,,2,0,0,0,0,3,2,5,6,7,4,7,3,3,8,1,4,2,3,2,6,0,0,0,0,0,0,0,0,6,2,8,4,4,0,0,0,0,8,0,8,0
MAMIT,PARVATUI,15010200701,GOVT. PARVATUI P/S,Department of Education,1,1,1,Primary,Rural,3,796431,58,10,1913,1,4,2,0,0,0,2,9,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,25,98,98,98,,,,,,0,0,0,0,,,,9436390991,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,49,78,92,48,79,1,1915,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,9,3,3,8,6,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,2,0
MAMIT,PARVATUI,15010200702,GOVT. PARVATUI M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,54,12,1983,5,8,2,0,0,0,2,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,0,0,0,0,,,,9402320843,,,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,0,0,23,49,75,92,48,76,1,1985,0,2,0,0,0,10,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,6,6,3,2,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,6,3,2,1
MAMIT,PHULDUNGSEI,15010200801,GOVT. PHULDUNGSEI P/S-I,Department of Education,1,1,1,Primary,Rural,3,796431,42,0,1945,1,4,2,0,0,0,2,9,2,1,5,3,0,0,0,0,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,0,0,0,0,,,,9856109170,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,48,72,92,41,99,1,1950,0,2,0,0,999,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,5,2,4,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,2,2,0,0
MAMIT,PHULDUNGSEI,15010200802,GOVT. PHULDUNGSEI P/S-II,Department of Education,1,1,1,Primary,Rural,3,796431,42,0,1993,1,4,2,0,0,0,2,5,2,6,4,2,0,0,0,0,0,0,0,0,0,3,1,0,25,98,98,98,,,,,,0,0,0,0,,,,9856281817,,,8014046903,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,47,35,92,48,79,1,1996,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,9,5,4,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,4,3,1,0
MAMIT,PHULDUNGSEI,15010200803,GOVT. PHULDUNGSEI P/S-III,Department of Education,1,1,1,Primary,Rural,3,796431,42,0,1988,1,4,2,0,0,0,2,9,2,0,7,7,0,0,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,0,0,0,0,,,,9615557346,,,8014196864,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,47,96,92,42,49,1,1990,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,6,4,5,8,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,1,0
MAMIT,PHULDUNGSEI,15010200804,GOVT. PHULBIAL P/S,Department of Education,1,1,1,Primary,Rural,3,796431,42,0,2002,1,4,2,0,0,0,2,9,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,0,25,98,98,98,,,,,,0,0,0,0,,,,9615881919,,,8729871467,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,50,78,92,42,2,1,2002,0,2,0,0,2,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,2,5,5,4,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,1,0
MAMIT,PHULDUNGSEI,15010200805,GOVT. PHULDUNGSEI  M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,42,0,1952,5,8,2,0,0,0,2,9,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,0,0,0,0,,,,8014341697,,,8415857263,,,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,23,48,69,92,42,2,1,1952,0,2,0,0,0,999,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,17,12,11,9,12,13,10,8,0,0,0,0,0,0,0,0,3,2,5,0,5,0,0,0,0,5,2,2,1
MAMIT,PHULDUNGSEI,15010200806,L.M. PHULDUNGSEI M/S (GIA),ADHOC AIDED                                                                ,18,4,1,Upper Primary only,Rural,3,796431,42,0,1999,5,8,2,0,0,0,2,9,2,6,7,3,0,0,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,0,0,0,0,,,,9615449338,,,9856490767,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,23,47,31,92,41,98,1,1999,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,2,5,10,4,11,0,0,0,0,0,0,0,0,4,3,7,0,7,0,0,0,0,7,0,7,0
MAMIT,PHULDUNGSEI,15010200808,GOVT. PHULDUNGSEI HIGH SCHOOL,Department of Education,1,8,1,Secondary Only,Rural,3,796431,,,1985,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436144323,,,8575328927,,,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,29,13,92,25,14,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1991,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,15,10,0,0,0,0,6,1,7,0,0,7,0,0,0,7,5,2,0
MAMIT,PHULDUNGSEI,15010200809,"CL ENGLISH MEDIUM SCHOOL, PHULDUNGSEI (Pvt)",Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796431,0,0,2008,1,6,2,0,0,0,2,5,2,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,19,98,98,98,,,,,,0,0,0,0,,,,9856426990,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,,,,,,1,2011,2014,2,0,0,3,0,0,,,,,,,,,0,0,,,,,2,0,0,0,0,8,8,4,3,2,4,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,0,0,0,0,4,0,4,0
MAMIT,PHULDUNGSEI,15010200810,"ZD THANGLIANA MEMORIAL ENGLISH MEDIUM SCHOOL, PHULDUNGSEI VENGTHAR",Pvt. Unaided,5,1,1,Primary,Rural,3,796431,0,0,2013,1,4,2,0,0,0,2,5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,19,98,98,98,,,,,,0,0,0,0,,,,8415841787,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,1,,,2,0,0,1,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,1,3,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,0,2,0
MAMIT,SAITHAH,15010200901,GOVT. SAITHAH P/S,Department of Education,1,1,1,Primary,Rural,3,796431,24,16,1960,1,4,2,0,0,0,2,9,2,1,5,6,0,0,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,0,0,0,0,,,,8014673800,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,58,30,92,44,67,1,1960,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,5,5,2,5,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,2,1,0
MAMIT,SAITHAH,15010200902,GOVT. SAITHAH M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,16,24,1985,5,8,2,0,0,0,2,9,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,25,98,98,98,,,,,,0,0,0,0,,,,9856829234,,,,,,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,2,0,0,23,58,34,92,44,31,1,1985,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,4,2,5,4,0,0,0,0,0,0,0,0,4,5,9,0,9,0,0,0,0,9,3,4,2
MAMIT,SAITHAH,15010200903,SAITHAH RMSA SECONDARY SCHOOL,RMSA                                                                       ,14,8,1,Secondary Only,Rural,3,796431,0,0,2012,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,0,,,9856742622,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,34,59,92,26,55,1,,,2,0,0,0,0,0,,,,,,,,,2,0,2012,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,5,0,0,0,0,4,2,6,0,0,6,0,0,0,6,0,6,0
MAMIT,W.PHULPUI,15010201001,GOVT. W. PHULPUI P/S,Department of Education,1,1,1,Primary,Rural,3,796431,80,15,1996,1,4,2,0,0,0,2,9,2,9,4,3,0,0,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,0,0,0,0,,,,9862102043,,,9862873324,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,41,26,92,43,21,1,1996,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,17,20,15,17,14,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,1,0
MAMIT,W.PHULPUI,15010201002,W. PHULPUI UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796431,57,15,2006,5,8,2,0,0,0,2,9,2,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,0,0,0,0,,,,9436953377,,,8416045978,,,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,23,41,19,92,43,10,1,2006,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,12,8,17,8,3,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,0,5,1
MAMIT,W.PHULPUI,15010201003,W. PHULPUI RMSA SECONDARY SCHOOL,RMSA                                                                       ,14,8,1,Secondary Only,Rural,3,796431,0,0,2012,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8414011791,,,8014621291,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,24,44,92,25,58,1,,,2,0,0,0,0,0,,,,,,,,,2,0,2012,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,2,0,0,0,0,5,1,6,0,0,6,0,0,0,6,0,6,0
MAMIT,ANDERMANIK,15010201101,GOVT. ANDERMANIK P/S,Department of Education,1,1,1,Primary,Rural,3,796431,72,7,1990,1,4,2,0,0,0,2,9,2,1,5,3,0,0,0,0,0,0,0,0,0,1,1,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,56,78,92,36,54,1,1990,0,2,0,0,1,4,0,,,,,,,,,5,5,,,,,9,0,0,0,0,12,11,7,9,3,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,1,1,0
MAMIT,ANDERMANIK,15010201104,PONSURY P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796431,69,7,2003,1,4,2,0,0,0,2,9,2,0,7,3,0,0,0,0,0,0,0,0,0,0,2,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,8974591139,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,73,94,92,30,31,1,2003,0,2,0,0,1,4,0,,,,,,,,,5,5,,,,,9,0,0,0,0,15,10,8,6,13,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,0,2,0
MAMIT,ANDERMANIK,15010201105,ZOMUANTLANG UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796431,85,27,2009,5,8,2,0,0,0,2,9,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,0,0,0,0,,,,9436776827,,,9612550366,,,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,23,77,45,92,26,58,1,2009,0,2,0,0,0,24,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,3,2,4,1,0,0,0,0,0,0,0,0,6,1,7,0,7,0,0,0,0,7,0,5,2
MAMIT,ANDERMANIK,15010201106,"SYNOD HOME MISSION SCHOOL, ZOMUANTLANG (Pvt.)",Church                                                                     ,12,1,1,Primary,Rural,3,79643,0,0,1989,1,4,2,0,0,0,2,5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0,25,98,98,98,,,,,,0,0,0,0,,,,9862975023,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,15,14,92,56,58,1,2006,,2,0,0,1,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,10,9,7,8,7,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0,0,0,0,6,0,6,0
MAMIT,ANDERMANIK,15010201107,ZOMUANTLANG P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796431,0,0,2014,1,4,2,0,0,0,2,5,2,1,5,1,0,0,0,0,0,0,0,0,0,0,2,0,25,98,98,98,,,,,,0,0,0,0,,,,8414009018,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,15,14,92,32,54,1,2014,,2,0,0,1,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,8,2,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,0,2,0
MAMIT,ANDERMANIK,15010201108,BODOLSURY P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796431,65,5,2003,1,4,2,0,0,0,2,9,2,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,19,98,98,98,,,,,,0,0,0,0,,,,8974764276,0389,2909856,8730975342,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,71,32,92,29,44,1,2003,0,2,0,0,5,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,4,4,5,7,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
MAMIT,ANDERMANIK,15010201109,BORACHERRA P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796431,63,0,2003,1,4,2,0,0,0,2,9,2,1,7,5,0,0,0,0,0,0,0,0,0,0,2,0,19,98,98,98,,,,,,0,0,0,0,,,,8414093583,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,71,82,92,30,87,1,2003,0,2,0,0,5,5,0,,,,,,,,,5,5,,,,,9,0,0,0,0,14,15,11,12,7,7,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,0,2,0
MAMIT,ANDERMANIK,15010201110,ANDERMANIK UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796431,68,7,2006,5,8,2,0,0,0,2,9,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9612585149,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,23,73,84,92,30,7,1,2006,0,2,0,0,5,70,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,25,17,13,8,9,8,8,7,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,2,0
